酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
南京中央饭店,高档型,¥379起,110,新街口地区/市中心 | 中山东路237号,265米，步行约353米，预计5分钟,5分钟,距大行宫地铁站直线265米，步行约353米，预计5分钟,92,4.6,678,4.4,4.5,4.6,4.7,4.0,14:00,12:00,1,1,1,0,0,0,1,1,null,null,025-83150888,南京中央饭店位于玄武区中山东路，临近总统府、南京图书馆、1912酒吧街，距离南京火车站仅7.06公里，距离市中心 新街口 1.4距离南京火车南站仅11.9公里南京中央饭店始建于1929年，历史悠久，曾接待过无数风云人物。酒店以柱式门廊突出入口，雅致大方。中央饭店东楼共两层；中区小楼白墙，前有镂空栏杆，楼梯上下，显得空灵穿透；小门通向左楼右楼。左楼右楼正看作六面体堡楼形，显得封闭结实；侧看又为歇山顶，虚实相生，颇见匠心。南京中央饭店以齐全的配套设施，细致的专业服务，为您营造商旅途中的宁静港湾。,https://hotel.elong.com/hotel/hoteldetail?hotelId=31101064&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A31101064%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子酒店(南京火车站玄武湖店),舒适型,¥275起,90,火车站地区 | 龙蟠路31号,560米，步行约1.2公里，预计18分钟,18分钟,距小市地铁站直线560米，步行约1.2公里，预计18分钟,94,4.8,463,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,1,0,0,0,1,1,null,2020年07月01日,025-66770077,酒店位于玄武区龙蟠路31号（玄武湖西，南京商厦东）周边交通便利，毗邻南京火车站，面对明城墙，步行5～10分钟可达车站和景区。       酒店大厅以西方当代极简主义向有“六朝古都”之称的南京致敬。融合西方直接且敏捷的思维与东方内敛而细腻的传统，使用中性色彩为基调，利用家具摆件为亮点，意图打造一个清新，稳重，舒适的酒店公共空间。酒店客房系国外著名设计师设计，使用了自动感应系统，无需插卡取电，搭配多彩电动窗帘，网络电视，可语音对话的音响等多种智能化设备，给您带来全新的入住体验。酒店房间的隔音系统由清华声学所设计，保证您拥有安静，优质的睡眠！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90006467&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90006467%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
壹一公寓(南京万达茂店),经济型,¥482起,28,徐庄软件园/仙林大学城商圈 | 万达茂中心B座21楼2122,0.7公里，步行约1.0公里，预计14分钟,14分钟,距仙林湖地铁站直线0.7公里，步行约1.0公里，预计14分钟,91,4.8,396,4.8,4.9,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2020年07月01日,15366083243,南京壹一酒店公寓位于栖霞区万达茂中心公寓楼内，楼下就是万达茂商场，万达乐园，永辉超市，购物、餐饮、电影院应有尽有。壹一酒店式公寓，舒适，温馨，商务三合一体式住宿，房间内除空调、电视、热水器外还有冰箱、洗衣机方便至极。,https://hotel.elong.com/hotel/hoteldetail?hotelId=63604959&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A63604959%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
轻居酒店(南京奥体新城科技园店),经济型,¥294起,40,河西/奥体中心/奥南地区 | 楠溪江东街55号龙湖时代上城3栋308室,560米，步行约762米，预计12分钟,12分钟,距中胜地铁站直线560米，步行约762米，预计12分钟,96,4.9,312,4.9,4.9,4.9,4.9,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2021年06月01日,2021年06月01日,17361802978,酒店坐落于南京市建邺区楠溪江东街，紧邻南京奥林匹克中心、南京国际博览中心，江苏大剧院，南京眼步行桥、滨江公园、绿博园等景点，附近有缤润绘，金奥国际购物中心，河西中央商场，河西金鹰世界，华采天地，建业万达广场，龙湖时代天街等高档娱乐购物场所，地理位置优越，出行方便距离地铁2号线中胜地铁站约400米，在这里有梦想，有希望，有情怀，有酒有诗有远方。酒店总有不期而遇的温暖；轻居酒店公寓房间配备一次性拖鞋，洗漱用品，免费无线网络为你提供一个轻松自在的居住空间。,https://hotel.elong.com/hotel/hoteldetail?hotelId=68428002&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A68428002%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
可为家精品酒店式公寓(南京南站店),经济型,¥170起,31,雨花台南京南站地区 | 明城大道14号万科九都荟G02栋802室,650米，步行约912米，预计14分钟,14分钟,距宏运大道地铁站直线650米，步行约912米，预计14分钟,89,4.7,438,4.7,4.8,4.7,4.7,4.0,12:00,12:00,1,1,0,0,0,0,0,0,2018年06月01日,2017年10月01日,15852922653,可为家精品酒店式公寓(南京南站店)位于明城大道，证大喜马拉雅营销中心对面。公寓拥有三十余间客房，房内配有热水、wifi等，环境优美，设施齐全，欢迎您的入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92505098&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92505098%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京流年忆舍温泉酒店,舒适型,¥385起,10,汤山温泉/园博园度假区 | 汤山街道汤泉东路12-2号,2.6公里，驾车约3.0公里，预计6分钟,6分钟,距汤山紫清湖旅游区直线2.6公里，驾车约3.0公里，预计6分钟,99,4.9,245,4.9,5.0,4.9,4.9,4.0,14:00,12:00,1,1,1,0,0,0,0,1,null,2019年04月01日,025-85095712,南京流年忆舍温泉酒店地处汤山小镇中枢核心位置，交通便利。酒店周边景点众多，距汤山矿坑公园矿野拾趣乐园约5分钟车程；距离百联奥特莱斯约8分钟车程，周边特色农家菜馆、小吃美食、逛街购物方便。花筑·南京流年忆舍温泉酒店，设计融合温泉、影院、童真等元素，打造私汤、家庭影院、情侣约会、清吧休憩、贴心服务于一体的温泉主题酒店。房间配备独立温泉浴池/浴缸，引入纯天然汤山温泉，温泉私汤特色沐浴体验。如牛奶泡泡浴、玫瑰花瓣浴、情侣主题布置等特色沐浴形式，再加以进口清酒果酒烘托浪漫调调，给旅客留下深刻印象，意犹未尽，流年忘返！房间配备了立体环绕式家庭影院设备，清晰的对白、均衡的音调，让视听效果更加刺激、震撼！幕布选用了超清材质，画面更具质感；不同色调的硅藻泥墙面打造出宁静舒心的视听氛围；房间墙体选用隔音毡、隔音棉、隔音板“三材合一”隔音墙布局，打造沉浸于影院享受的私人订制空间！酒店更加注重走心贴心、舒适温馨的服务！接待客人就如同接待自己的朋友一样。酒店坚持“一对一”用心服务，用酒店的贴心、无微不至的关怀，服务每一位来店的客人。小伙伴们来感受“一池温泉！一场电影！一杯清酒！一段美梦！”的惬意吧！,https://hotel.elong.com/hotel/hoteldetail?hotelId=93954438&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93954438%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A22%7C%2a%7Cpage_size%3A20%7C%2a%7C
百时快捷酒店(南京玄武湖山西路店),经济型,¥74起,62,玄武湖湖南路地区 | 山西路店61号,852米，步行约1.1公里，预计14分钟,14分钟,距云南路地铁站直线852米，步行约1.1公里，预计14分钟,88,4.7,801,4.6,4.7,4.6,4.7,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2018年08月01日,null,025-83329698,    百时快捷酒店是锦江国际集团旗下的由锦江之星旅馆有限公司经营管理的连锁快捷酒店。酒店充分体现了更为方便、更加快捷、更富个性的消费理念，她突出了“资源节约型”的特点，体现个性、张扬、自由自在的全新概念。    百时快捷酒店充分满足了学生、中小企业商务人士、年轻白领、工薪族自助旅游人士的住宿需求，同时也为消费者寻求了另外一种生活方式的选择。酒店充分体现出锦江的专业管理水准，使宾客能够真正体验到住店的安全、健康、便捷。    百时快捷酒店（南京玄武湖山西路店）根据各类宾客的住宿需求，特别设立了单人房（1.35米床）、上下铺房（1.35米及1.00米床）、双人房和塌塌米房等各类极具个性的房型。在房间内的宽带、有线电视、可控空调以及舒适的卧具、明快的洗浴设备可以解除您一天学习、商务、旅游的疲劳。在大堂内设立的自助休闲区有多款食品、饮料、日常生活品自动出售，帮助您不必出门即可自由自在的享受生活。,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101306&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A1101306%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
锦江之星(南京大桥北路店),经济型,¥192起,108,浦口沿江区 | 大桥北路20号,402米，步行约594米，预计9分钟,9分钟,距南京长途汽车客运北站直线402米，步行约594米，预计9分钟,90,4.8,436,4.7,4.8,4.8,4.7,4.0,14:00,12:00,1,1,1,0,0,0,0,1,2015年09月01日,2014年09月01日,025-58170777,锦江之星（南京大桥北路店）位于南京浦口区大桥北路，桥北客运站南，地处繁华的商业中心带，周边300米处有大洋百货江北店、新一城等大型商业购物中心，更有沃尔玛、家乐福、苏果超市等大型超市环绕周围，生活十分便利。锦江之星（南京大桥北路店）拥有多种类型的房间供您选择。房间明净规整，布置温馨有爱，环境温暖，设施设备齐全。酒店还配有中餐厅，为您提供便利的餐饮服务。完善的配套设施和优质的服务，为宾客提供理想的休憩地。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90587686&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90587686%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京金陵晶元大酒店,四星级,¥320起,123,河西/万达广场/龙江地区 | 江东北路386号,644米，步行约851米，预计13分钟,13分钟,距龙江地铁站直线644米，步行约851米，预计13分钟,92,4.8,472,4.6,4.7,4.7,4.7,4.0,14:00,12:00,1,1,1,1,0,0,1,1,2012年02月01日,null,025-86203888,南京金陵晶元大酒店由南京金陵酒店管理公司管理，酒店位于滨江风光带，西望波光粼粼的长江、东傍温婉绵长的秦淮河，远瞻雄伟壮观的阅江楼，俯视郑和宝船遗址，可直达周边商业中心和长江大桥、玄武湖、夫子庙等风景名胜。酒店周围环境优美，交通便捷。南京金陵晶元大酒店设计新颖别致，内部设施完备。酒店拥有清新高雅的各式客房，均配备宽带上网；更特设行政楼层，让您尽享尊贵礼遇。酒店晶都餐厅汇集精致淮扬菜，金海湾餐厅挥散休闲西餐风情，更有酒吧、雨花茶座满足您不同的餐饮需求。酒店拥有可容纳近四百位宾客的多功能厅—晶元厅，配备先进的会议设施，内设贵宾休息室，可举办各类活动。另有多个小型会议厅和专业的会议服务人员，随时为您提供个性化会议服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=41101032&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A41101032%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京嘻哈精选酒店公寓,舒适型,¥179起,25,徐庄软件园/仙林大学城商圈 | 行辅路7号苏宁紫金嘉悦4栋,1.3公里，驾车约2.7公里，预计8分钟,8分钟,距徐庄·苏宁总部地铁站直线1.3公里，驾车约2.7公里，预计8分钟,84,4.8,418,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年06月01日,13160025109,酒店整体风格为北欧风，卧室有超大飘窗，室内设施采用全套宜家家居，床品舒适，洗衣做饭方便，小区绿化达70%，配备了24小时保安系统，安全便捷。紫金山脚下生态居所，紧靠玄武大道，距地铁四号线苏宁总部站直线距离仅500米，交通便利，近仙林大学城，人文环境优越。靠近苏宁总部，楼下就有苏宁小店，免费wifi，环境优美，设施全新，楼下还有跑道等休闲设施，是您身心放松很好的选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=94084856&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A94084856%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
全季酒店(南京新街口王府大街店),舒适型,¥294起,113,新街口地区/市中心 | 王府大街63号,0.6公里，步行约0.9公里，预计13分钟,13分钟,距上海路地铁站直线0.6公里，步行约0.9公里，预计13分钟,90,4.8,434,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年09月01日,025-57711555,酒店位于南京市秦淮区王府大街（新街口商圈），地铁1号线2号线新街口站20号入口500M左右，步行约7分钟。距离南京站乘坐地铁仅需要20分钟即可到达，毗邻南京新街口商业圈，金鹰国际购物中心，德基广场，中央商场，大洋百货等购物中心和商务区；景区总统府，南京大屠杀纪念馆2号线二十分钟左右直达。玄武湖公园，鸡鸣寺，中山陵等景区距离酒店半小时左右车程。全季酒店以【温、良、恭、俭、让】的五常精神作为设计理念，倡导「自然、适度、自在」的东方美学生活方式。客房选用金可儿（KINGKOIL）床垫，为旅人高质量的睡眠；天然精油洗沐用品，愉悦、安心、舒缓压力；拾趣茶具及精选茶叶，让东方人生活方式在旅途延续；更有全季诗签，拾一诗，赏一画，聆听内心的平和。当一切都回归到最初的本质，让最直接的感受自然呈现，祝您旅途愉快，悠享全季！,https://hotel.elong.com/hotel/hoteldetail?hotelId=60375224&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A60375224%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
佩森商务酒店公寓(南京雨润中央公馆店),舒适型,¥350起,42,河西/奥体中心/奥南地区 | 江东中路235号雨润中央公馆A座1楼大厅,0.3公里，步行约0.4公里，预计5分钟,5分钟,距奥体东地铁站直线0.3公里，步行约0.4公里，预计5分钟,84,4.6,941,4.5,4.6,4.5,4.6,4.0,14:00,14:00,1,1,0,0,0,0,0,1,null,2019年09月01日,025-86660566,公寓位于河西商务区，紧邻奥体中心，国际博览中心，南京市行政服务中心。靠近中央公园，滨江公园，绿博园……酒店公寓由澳门美高梅金殿、香港四季酒店等奢华酒店的新加坡设计大师威尔逊担纲室内设计，新风系统、智能灯光与窗帘控制系统等高端配套。房间内都设有2米乘2米的超大床，配有带冰箱和用餐区的小厨房、西门子带烘干式洗衣机、室内保险箱、浴缸、吹风机等。交通：负一负二楼配备停车场（我店提供停车劵免费停车）非常便捷。距离奥体中心步行约3分钟，距离约200米。距离南京国际博览中心仅有5分钟车程，距离城市中心或南京南站有十五分钟的车程，距离南京禄口国际机场约有40公里。,https://hotel.elong.com/hotel/hoteldetail?hotelId=60473405&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A60473405%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子水晶南京新街口中心酒店,高档型,¥360起,95,新街口地区/市中心 | 汉中路27号友谊广场A座1楼12-15楼,219米，步行约480米，预计7分钟,7分钟,距新街口地铁站直线219米，步行约480米，预计7分钟,93,4.9,572,4.8,4.8,4.9,4.8,4.0,14:00,12:00,1,1,0,1,0,0,0,1,null,2020年08月01日,025-85305777,酒店位于繁华的南京新街口市中心，地理位置优越，交通便利，近双地铁口新街口站5号口（1、2号线），乘地铁直达南京站和南京南站约仅30分钟。信步可达夫子庙、总统府、秦淮河、莫愁湖等著名景区。周边涵盖金鹰国际、新百大厦、大洋百货、德基广场等购物中心，又有南京大排档、东来顺等餐饮够您挑选，酒店毗邻世界贸易中心、华新大厦、金轮新天地、南京国际金融中心等写字楼。是您商务出行，旅游度假优选之地。,https://hotel.elong.com/hotel/hoteldetail?hotelId=63904829&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A63904829%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
印秋设计师公寓(南京仙林大学城万达茂店),经济型,¥155起,25,徐庄软件园/仙林大学城商圈 | 仙林万达茂中心B座17楼1730室,0.6公里，步行约0.9公里，预计14分钟,14分钟,距仙林湖地铁站直线0.6公里，步行约0.9公里，预计14分钟,94,4.8,449,4.8,4.8,4.8,4.8,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年09月01日,19814600389,这是一套温馨舒适小屋，真的很好看呐！惊喜的是房间位置很好，能让你整天沐浴在慵懒的阳光里，晚上的夜景也是超棒der~想想是不是有点激动呐！小屋位于仙林繁华商业街区万达茂中心B座楼上，想逛想嗨尽情玩耍，万达茂还有大型娱乐设施，购物shopping、各类餐饮、电影院等，想怎么嗨就怎么嗨~,https://hotel.elong.com/hotel/hoteldetail?hotelId=60319258&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A60319258%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A23%7C%2a%7Cpage_size%3A20%7C%2a%7C
